Latitude;Longitude
20.996213;105.827705
21.042064;105.869187
21.0094176601034;105.777576193213
20.981769;105.787946
21.034394;105.788024
21.017945;105.854227
21.006988;105.820832
21.010826;105.837472
21.011989;105.837729
21.0303998033516;105.857969708741
21.044778;105.791733
21.016003;105.818894
21.016661;105.817973
21.019564;105.852325
21.0160722513819;105.804761052132
21.013558;105.851388
20.96477;105.766906
21.032401;105.859408
20.988935;105.832419
21.020865;105.811497
21.048549;105.874152
21.048499;105.874402
21.032042;105.772517
21.002172;105.865679
21.015393;105.824108
21.034975;105.772806
21.017939;105.853866
21.014957;105.801522
21.004056;105.867544
21.01608;105.8563678
21.0353551802561;105.853344574571
21.039701;105.763545
21.013431;105.849014
20.993095;105.797076
21.016252;105.816184
20.966475;105.768046
21.031391;105.847798
20.990179;105.801022
21.026355;105.796486
21.000821;105.850197
20.9853402;105.8386217
21.0038695409514;105.806994326413
21.03615;105.78889
20.992908;105.797471
21.0358349;105.7828538
21.010972;105.837815
21.015495;105.84135
21.033269;105.805896
21.062699;105.878719
21.051514;105.804072
21.062408;105.878442
21.013971;105.797802
21.033927;105.84875
20.983385;105.826154
21.022946;105.801373
20.99069;105.796528
21.036954;105.773583
21.015095;105.789317
21.010467;105.777183
21.031164;105.847859
20.990105;105.878483
21.027278;105.822146
21.026565;105.844878
20.982775;105.789139
21.00105;105.80804
21.003113;105.869268
20.993206;105.841566
21.0071264;105.8446011
21.002031;105.855977
21.042589;105.795514
21.005527;105.822713
21.0228223;105.8095837
21.010875;105.849294
21.0027527559334;105.816133618355
21.025998;105.838201
21.02015;105.781018
21.006247;105.831383
21.007151;105.792683
20.997983789553;105.867641754448
21.026996;105.898464
21.032185;105.812423
21.006687;105.795432
21.015079;105.777783
21.006944;105.795963
21.031048;105.813321
21.000855;105.816419
21.066438;105.802794
20.955277;105.840938
21.0196;105.834494
21.032304;105.827626
21.031513;105.813746
21.042225;105.825933
21.0103303287916;105.795132257044
21.024562;105.849363
21.038503;105.847389
21.020981;105.81203
21.029163;105.843366
21.028755;105.843906
21.028246;105.856209
21.025847;105.851638
21.0302684;105.8135064
21.003324;105.818976
21.020751;105.791891
21.026005;105.838208
21.040899;105.828193
21.003324;105.818976
21.020775;105.791683
21.0087043599405;105.849378593266
21.020736;105.791753
21.008775;105.849485
21.003324;105.818976
21.027899;105.842531
21.026008;105.838226
21.022797;105.846438
21.03108;105.786121
21.008775;105.849485
21.020736;105.791753
21.026015;105.838221
21.003324;105.818976
21.029193;105.8440953
21.0611296;105.8921967
21.001068;105.808454
21.051214;105.838171
21.013804;105.815883
21.027899;105.842531
21.033812;105.785778
21.017342;105.803572
21.003324;105.818976
21.020784;105.791678
21.027899;105.842531
21.030578;105.818773
21.026015;105.838215
21.059378;105.808796
20.993036;105.797681
21.000974;105.807514
21.032513;105.84769
21.033923;105.852344
21.031112;105.847941
21.019864;105.809259
21.040828;105.811582
20.994145;105.802463
21.018909;105.810779
20.978286;105.79185
20.978286;105.79185
21.036413;105.809478
21.030101;105.819885
21.026583;105.83284
20.985327;105.840734
21.04512;105.792809
21.011329;105.811149
20.998702;105.842243
21.023284;105.811837
21.010595;105.824962
20.967461;105.780479
21.018509;105.824635
21.015547;105.856641
20.980545;105.801819
20.955025;105.830265
21.0482;105.787
21.007273;105.864756
21.005875;105.803295
21.020212;105.806871
21.031487;105.854594
21.00046;105.808786
21.007912;105.776897
21.000821;105.850197
21.03615;105.78889
20.992908;105.797471
21.0160722513819;105.804761052132
21.010972;105.837815
21.015495;105.84135
21.033269;105.805896
21.062699;105.878719
21.062408;105.878442
21.013971;105.797802
21.0346185;105.7927981
21.033927;105.84875
20.982235;105.787813
20.983385;105.826154
21.022946;105.801373
20.99069;105.796528
21.051566;105.810207
21.036954;105.773583
21.015095;105.789317
21.010467;105.777183
21.047734;105.884046
21.031164;105.847859
21.000022;105.811017
21.027278;105.822146
21.000414;105.850601
21.026565;105.844878
20.982775;105.789139
21.042803;105.834063
21.00105;105.80804
21.004626;105.832814
21.010595;105.824962
20.967461;105.780479
20.980545;105.801819
20.955025;105.830265
21.0482;105.787
21.007273;105.864756
21.005875;105.803295
21.020212;105.806871
21.031487;105.854594
21.053029;105.73343
20.999096;105.811572
21.042198;105.792659
21.001497;105.80403
21.023288;105.836988
21.053544;105.807338
21.04105;105.778288
21.030105;105.82679
21.045013;105.750127
20.982149;105.810971
21.026366;105.796494
21.041349;105.792535
21.044792;105.762214
21.074142;105.774849
20.989216;105.818754
20.942623;105.756776
21.036334;105.791587
21.0107938596876;105.830751657486
21.029243;105.846347
21.040687;105.847499
21.031127;105.813665
20.980074;105.786606
21.023552;105.831806
20.9374926;105.7834654
21.03038;105.822259
21.0765;105.773
21.0472;105.784
21.014322;105.780761
21.059064;105.83745
21.006974;105.847379
20.99881;105.859192
21.019832;105.811153
21.046092;105.878959
21.023515;105.850957
21.029064;105.841617
21.014247;105.799605
21.026732;105.797537
21.045987;105.791026
21.0335280743231;105.770926259396
21.038926;105.78544
20.99465;105.867573
21.010479;105.833517
21.047184;105.810826
20.989104;105.86587
21.025937;105.821915
20.9815629316383;105.788002610207
21.034948;105.775943
21.0137937034151;105.800664373822
21.003675;105.820434
21.034835;105.851392
21.036611;105.912206
21.027324;105.778391
21.02167;105.831143
20.981744;105.789507
21.015745;105.816265
21.005026;105.81529
21.031998;105.814166
21.006859;105.795481
21.019174;105.828138
21.037175;105.77371
21.000801;105.81016
21.016182;105.837947
21.003229;105.83514
21.015789;105.806394
21.034016;105.805951
21.010639;105.859222
20.987159;105.797488
21.06416;105.779387
20.946394;105.756007
21.044326;105.770305
21.027385;105.841938
20.990602;105.84547
20.981626;105.78764
21.0065027792654;105.806154459715
21.0289762168641;105.823485553265
20.995323;105.817586
21.041211;105.782682
21.007598;105.831628
21.0103817;105.8312113
21.001485;105.853555
21.041689;105.784144
20.978718;105.835413
21.010291;105.836315
20.985146;105.829363
21.034245;105.798127
21.016231;105.804444
21.042313;105.78626
21.029336;105.801477
21.019814;105.80058
21.014165;105.820619
21.016908;105.84966
20.973656;105.785572
21.010583;105.860129
21.035039;105.825199
21.046878;105.764005
21.0742;105.774915
21.090653;105.778939
21.024263;105.837282
21.046934;105.761373
21.034216;105.792876
21.045916;105.785846
21.041024;105.77659
21.023523;105.813488
20.997096;105.850085
21.002923;105.850606
20.9811;105.855
21.027879;105.845246
21.041625;105.78265
21.041336;105.782704
21.0440256762631;105.77856592834
20.965272;105.823904
21.042605;105.763065
20.9859411271155;105.857422873378
20.9907;105.848192
21.010299;105.817747
21.004146;105.830417
21.006852;105.819003
21.006923;105.83336
21.0074535;105.8366859
21.010375;105.819418
21.012139;105.819892
21.008324;105.835107
21.018186;105.802036
20.999315;105.870919
20.9801921853991;105.85024201321
20.990135;105.880217
20.982115;105.87926
20.990206;105.864907
21.0156250115614;105.857949927449
20.999441;105.879652
20.987992;105.828323
21.032493;105.778785
21.040358;105.845406
21.001522;105.875239
20.983265;105.843306
21.010195;105.822144
20.983422;105.851422
20.96474;105.82743
21.019201;105.849459
20.98962;105.798013
21.0200413427386;105.826700546495
21.041675;105.840146
21.020999;105.833233
20.986731;105.858397
20.9868936947631;105.86035117507
20.982925;105.842129
20.999241;105.871207
20.996643;105.878402
20.98751;105.858787
20.97882;105.842678
21.00109;105.875414
20.9784346;105.847055
20.9952765289098;105.85900336504
20.996216;105.873839
20.980085;105.848196
20.9710932727458;105.83364273497
20.985742;105.859954
20.9828504999999;105.8492552
21.011671;105.801474
21.041647;105.793512
20.995122;105.868827
21.000273;105.84542
21.014562;105.817954
20.986664;105.783538
21.013834;105.857633
20.973606;105.778693
20.9774046853951;105.784063786268
21.0339732615944;105.805879533291
21.009749;105.835753
21.038243;105.773093
21.018641;105.84928
21.009539;105.850219
21.0148400695717;105.818069837987
21.037326;105.848317
21.0008453128684;105.818030945957
21.0390690231439;105.79065028578
20.990446;105.803512
21.003126;105.864872
20.983782;105.850682
21.023181;105.807786
21.02577;105.852032
21.025786;105.845414
21.0189794340055;105.837769322097
21.0243;105.834094
21.020858;105.836429
21.024158;105.834086
21.020825;105.835732
21.019443;105.833525
21.019141;105.835731
21.001101;105.815907
21.006865;105.831705
21.033519;105.827229
21.007697;105.805081
21.01128;105.830683
20.988443;105.830832
21.050035;105.779585
21.003109;105.850632
21.012188;105.863262
21.041112;105.825677
20.963677;105.824311
20.978923;105.82325
20.996325;105.870177
21.01934;105.808178
21.043212;105.87172
21.008747;105.800757
21.006713;105.795392
21.016232;105.856174
21.0199856;105.8268267
20.997222;105.802872
21.018937;105.798758
20.968054;105.772563
21.035967;105.760506
21.030877;105.81972
21.037794;105.815412
21.020588;105.791524
21.02929;105.775997
21.000451;105.807387
20.987644;105.79784
21.0325662950068;105.808054804802
21.0112943212054;105.825724862516
20.967437;105.771695
20.9907042176278;105.803386084735
21.0018822963444;105.842135958374
20.998762;105.855074
21.032209;105.814191
21.029754;105.769142
20.993677;105.796267
20.997473;105.84648
21.029783;105.819782
21.028674;105.856999
21.010462;105.83628
21.0047;105.732
21.00874;105.834927
21.025366;105.84458
21.0547710960991;105.73239505291
21.071477;105.795012
21.002786;105.820869
21.009425;105.827688
21.046425;105.767847
21.003702;105.826534
21.003689;105.851816
21.046425;105.767847
21.004098;105.852676
21.015551;105.837944
21.023425228752;105.805088940692
21.026973;105.79765
21.0099783;105.8312063
21.005966;105.803826
20.99235;105.866011
21.03875;105.799184
21.01297;105.832736
21.012991;105.832719
20.98351;105.843898
21.024412;105.821026
21.016066;105.820011
21.0273;105.842681
20.999542;105.821835
21.0375755;105.7902756
21.002486;105.802631
21.0029913;105.8654282
21.037337;105.852705
21.030832;105.782044
21.001744;105.844988
20.963772;105.824363
21.031329;105.764684
20.990636;105.800925
21.013928;105.810184
21.012099;105.833966
21.040795;105.784018
21.023266;105.807609
21.022587;105.822851
20.986061;105.798409
21.02823;105.825621
21.013339;105.846601
21.003414;105.819983
21.010549;105.851308
21.028235;105.827683
21.02604;105.822366
21.04008;105.84527
21.000332;105.807675
21.040604;105.849499
21.027265;105.825126
21.058735;105.837431
21.010333;105.794146
21.041796;105.775564
21.000234;105.863696
21.042723;105.824334
21.0154043644099;105.797360837459
21.035133;105.823289
20.951273;105.750173
20.997225;105.845928
21.044287;105.867213
21.041143;105.775167
20.995657;105.814696
21.019618;105.817169
20.979479;105.820081
21.0697269;105.7924441
21.04584;105.762778
20.999586;105.879409
21.031675;105.814602
20.999425;105.802783
21.03098;105.785178
20.986842;105.793319
20.9928027340075;105.814389511943
20.9970172070432;105.850152075291
21.0362414039563;105.782455801964
21.022884;105.800964
21.034859;105.8260833
21.027757;105.842523
21.074349;105.77609
21.000082;105.86216
20.989044;105.798042
21.043141;105.83602
20.969344;105.774086
21.016982;105.830645
21.0113095;105.8165361
21.028207;105.825573
21.006733;105.831603
21.010065;105.860295
20.965647;105.792007
21.030577;105.847531
20.983622;105.849511
21.019207;105.833949
21.026793;105.843998
21.036908;105.777162
21.046041;105.8707809
21.0360160933459;105.789378583431
21.043488;105.872259
21.032241;105.852601
20.980823;105.815671
21.034854;105.825379
21.04347;105.818663
21.025016;105.793456
21.054825;105.786398
20.987051;105.825156
21.032729336077;105.793485045433
21.002378;105.849467
21.0315041766433;105.813112445176
21.010484;105.849066
21.026996;105.898464
21.005815;105.823267
20.9976632654765;105.867787599564
21.0305099594002;105.849703811109
21.0363215143135;105.782581865788
21.00125;105.849341
21.022087;105.852515
21.010017;105.835976
21.020141;105.844531
21.03668;105.847649
21.029602;105.846443
21.013325;105.800157
20.992947;105.804897
21.0095981;105.8046798
21.012066;105.812079
21.0195639;105.808747
21.01521;105.80112
21.036807;105.794153
21.0053431335052;105.800559036434
21.010551;105.850347
21.017911;105.855319
21.033473;105.768874
21.0463268;105.796052
21.033091092594;105.765172317624
20.992623;105.86961
20.99243;105.867019
20.984193;105.787625
21.019081;105.842207
20.995351;105.869805
21.0307;105.785417
21.0105642092025;105.831764199475
21.0105642092025;105.831764199475
21.007175;105.861599
20.998178;105.871064
21.0231790845553;105.814054235816
21.032962;105.798443
20.966558;105.767986
21.010368;105.831606
21.016459;105.82508
21.002038;105.859735
21.037264;105.77628
21.0099555;105.8046269
21.020117;105.827195
21.023174;105.807455
21.037262;105.776196
21.011572;105.83046
21.053428;105.840828
20.998536;105.853053
21.038906;105.785785
21.068713;105.827653
20.991369;105.850751
21.000466;105.845315
21.003122;105.868662
21.0222753;105.8362945
20.999096;105.870543
21.0429026207647;105.796573609114
20.985776;105.783058
21.0032523054218;105.819424688816
21.025957;105.838118
20.998008;105.828858
21.0313956;105.8268347
21.016072;105.803461
21.0099555;105.8046269
21.007639;105.821639
21.0619098739616;105.808000154793
21.012784;105.832557
21.015854;105.805702
21.042529;105.873679
21.040496;105.766264
20.999886;105.802172
21.03556;105.817948
21.027739;105.844336
21.016544;105.850411
21.0186245;105.7929818
21.025324;105.797246
21.035361;105.796201
21.035011;105.77602
21.038218;105.882365
21.009144;105.833672
21.019464;105.808935
21.013294;105.84873
21.02576;105.795971
21.025683;105.795453
21.029594;105.799362
21.031629;105.772744
20.995165;105.816303
21.010531;105.8500898
21.025707;105.845303
21.020149;105.822085
21.031998;105.772512
20.997786;105.843731
20.98912;105.874516
21.001873;105.860704
20.986065;105.857378
21.037104;105.79195
21.028842;105.842957
21.033729;105.80628
21.014099;105.803674
21.013033;105.803301
21.006232;105.854678
20.976551;105.8471
21.044428;105.872584
20.998951;105.853369
21.014736;105.832632
21.0338643598507;105.852082595229
21.0042244815248;105.830516964197
21.044752;105.791743
21.031422;105.786426
21.0210024416297;105.813349485397
20.982189;105.875899
21.018883;105.81064
20.997372;105.845743
21.003495;105.821044
21.018047;105.774035
21.010482;105.851209
21.013177;105.818431
21.009052;105.834888
21.045297;105.869213
21.01989;105.801134
21.025795;105.845266
21.036417;105.786489
20.969202;105.774012
21.000453;105.871426
21.003559;105.820196
21.03706;105.760529
20.985534;105.875905
20.996072;105.815031
20.998622;105.850252
21.023861;105.852991
21.029462;105.817429
21.038068;105.773946
21.036493;105.790028
21.019232;105.816627
21.041583;105.791265
21.0377609899522;105.793502479792
21.025623;105.852608
21.005171;105.830902
21.019811;105.828023
21.013598;105.802778
20.9648402805351;105.825711299139
21.032679;105.807691
21.0184051376995;105.850954391062
21.030042;105.811982
21.008967;105.862516
20.990396;105.85319
20.990396;105.85319
21.015302;105.794667
21.043266;105.750088
21.0338462;105.7901893
21.003695;105.835568
20.99377;105.847435
21.022031;105.787686
20.955801;105.828643
21.008344;105.849276
21.015855;105.800358
21.03213;105.810513
21.001124;105.845255
21.016178;105.83251
20.995962;105.841378
21.041024;105.77659
21.021175;105.834757
21.011749;105.855761
21.010509;105.830469
21.04199;105.842362
21.034949;105.760279
20.992834;105.798184
21.054768;105.782717
20.9875;105.812493
21.01401;105.834155
21.037367;105.789952
20.998768;105.84589
21.000718;105.850634
21.03316;105.806598
21.036849;105.77852
21.032173;105.852182
21.010694;105.763486
20.983949;105.799957
21.0112257;105.8284345
21.009917;105.849031
20.984863;105.843722
21.027608;105.898602
21.0249204;105.8446884
21.021187;105.813646
20.986698;105.790156
21.007207;105.844566
21.014676;105.850445
20.998843;105.808666
21.035375;105.796183
21.016003;105.818894
21.000513;105.808569
21.033826;105.792362
21.0342220454517;105.85432626307
21.028904;105.849615
21.046013;105.793379
20.986351;105.876434
21.016462;105.823751
21.016157;105.829924
21.028991;105.817394
21.015025;105.816316
21.023623;105.80119
21.02558;105.822284
20.971843;105.833501
20.993323;105.813817
21.03444;105.787943
21.0275886059567;105.824179910123
21.037456;105.855372
21.033617;105.792293
21.026658;105.812112
21.029762;105.770559
21.024353;105.793817
21.032232;105.784225
21.032214;105.85231
21.042569;105.79556
21.0328222787954;105.807293392718
21.035529;105.818213
21.040572;105.84947
21.033127;105.91684
21.017291;105.855645
21.013281;105.818116
21.032894;105.807815
21.037219;105.760595
21.049449;105.777526
21.027591;105.898871
21.019627;105.849645
21.010421;105.836524
21.026865;105.833878
21.02825;105.825656
21.042989;105.835967
21.010556;105.850329
20.9790077;105.7849871
21.041599;105.786611
21.043498;105.871961
21.010565;105.822621
21.008878;105.852354
21.010226;105.8048774
21.008782;105.795101
21.0316722;105.7818789
21.035038;105.824135
21.0341133;105.8134944
20.992392;105.804141
21.019123;105.83651
21.016407;105.805653
21.037227;105.776428
21.003187;105.868209
21.025193;105.821971
21.030665;105.800575
21.027341;105.844657
20.976676;105.783756
21.037634;105.796122
21.007031;105.832047
21.017027;105.806263
20.987284;105.850925
21.044483;105.873644
21.042813;105.795811
21.042604;105.795415
20.9749143153918;105.78829228878
21.023354;105.848069
21.055009;105.786009
21.048785;105.845878
21.002635;105.84971
21.002011;105.849599
21.040321;105.763717
21.010268;105.800926
20.996097;105.814986
21.036912;105.852676
21.013038;105.823038
20.997949;105.845463
21.008924;105.777332
21.008962;105.777322
21.016691;105.834988
21.038502;105.795894
21.003147;105.86307
21.007903;105.820489
20.997174;105.846287
20.993206;105.841566
21.015592;105.832139
21.013104;105.832815
21.013438;105.831706
20.997207;105.84589
21.0105642092025;105.831764199475
21.013607;105.799742
21.0419513495215;105.842563770711
20.982512;105.798424
21.003137;105.816318
20.995427;105.84954
21.045404;105.792755
20.967077;105.775439
21.008442;105.823747
21.010269;105.830935
21.030753;105.800926
20.984649;105.877641
21.050287;105.804384
21.061401;105.804652
21.027289;105.801411
21.0089;105.801538
21.02643;105.796585
21.00713;105.793189
21.034975;105.772806
21.040186;105.764781
20.989703;105.817762
21.0042244815248;105.830516964197
21.004488;105.830633
21.055929;105.836776
21.037787;105.847909
21.023199;105.805179
21.009788;105.831731
21.010101;105.857941
21.0714188473361;105.792551971972
20.99971;105.859179
21.022818;105.822328
21.006508;105.866707
20.985177;105.786145
21.003624;105.851773
21.0433569758064;105.796551480889
20.998791;105.854991
20.998855;105.870137
21.001087;105.858554
21.035389;105.7907403
21.023466;105.806224
21.00817;105.85251
20.993531;105.849613
21.034103;105.790194
21.020261;105.817048
21.0107362705122;105.831174440682
21.03035;105.822419
20.968203;105.796822
20.986256;105.812262
20.97924;105.785524
20.986723;105.868804
21.032578;105.8475
21.023097;105.8198
21.0194898;105.8279873
21.000644;105.807476
20.994796;105.806271
21.002005;105.806951
20.995343;105.805837
21.017839;105.811214
20.992972;105.814476
20.96836;105.823151
20.964214;105.767587
21.029622;105.827092
20.982587;105.793274
20.983619;105.77282
21.038307;105.785545
20.982866;105.815454
20.982594;105.793262
20.97;105.831948
21.008327;105.841208
20.996516;105.845753
21.003701;105.808919
21.000717;105.850646
20.96946;105.77374
20.997954;105.822197
21.001861;105.817696
21.0412;105.778
21.016339;105.823114
20.96496;105.793498
20.983271;105.851173
20.99296;105.81445
21.038428;105.773972
21.017097;105.794403
21.02973;105.827507
20.964171;105.767577
21.022806;105.804423
21.018044;105.802145
20.966983;105.826232
21.008314;105.841187
20.996531;105.845744
21.000691;105.850641
21.001831;105.81764
21.038307;105.785545
21.003156;105.81632
20.983619;105.772938
20.997952;105.822168
20.980864;105.817708
20.985217;105.786002
20.968388;105.823135
20.969954;105.77542
21.003656;105.808961
21.021693;105.83155
21.045227;105.750886
21.036189;105.817091
21.011127;105.821972
21.025352;105.843354
21.000591;105.84584
21.015443799244;105.81700835377
21.013438;105.831706
21.046512;105.792081
21.013777;105.794794
21.018815;105.824706
21.035389;105.7907403
21.034392;105.831585
21.005702;105.847275
21.026596;105.843758
21.001249;105.847752
21.003546;105.836272
21.001108;105.847494
20.9766364698672;105.775459897514
21.000194;105.808207
21.004476;105.827844
21.052135;105.838996
21.006918;105.822566
20.996307;105.809612
21.03965;105.820236
21.0412895240034;105.815143212676
21.034846;105.816631
21.068761;105.827651
20.990542;105.796423
21.0248652959349;105.820725560188
21.035599;105.850741
21.034027;105.84945
21.003538700521;105.82041375339
21.039443;105.76418
21.007207;105.844566
21.032071;105.815159
20.998344;105.86818
21.0320749801461;105.788458921015
21.020884;105.817968
21.009282;105.802437
21.028941;105.849935
21.006854;105.795616
21.050749;105.916459
21.0627924410044;105.829412747498
21.023982;105.853502
21.022549;105.812501
21.050801;105.893475
21.0086444;105.8343107
21.06142;105.809147
21.016902;105.780514
21.016969;105.831522
21.010934;105.81144
21.035498;105.827977
21.005696;105.822072
20.998284;105.86827
20.962427;105.7649688
21.005907;105.793351
21.0532025590917;105.781164988875
20.9842710509178;105.833138738701
20.992154;105.803318
21.029678;105.838448
21.04229;105.845075
21.035542;105.792626
21.046615;105.794349
21.016132;105.799649
21.012413859122;105.849154628813
21.000442;105.845178
21.031375;105.850697
20.964302;105.772237
20.999882;105.850493
21.050841;105.839667
20.9787110564835;105.784966684878
21.046866;105.878345
21.000582;105.828227
20.981892;105.788042
21.015002;105.813515
21.0349822;105.8231475
21.034924;105.824361
21.00296;105.85286
21.005915;105.804644
21.026946;105.797664
21.022892;105.81167
21.048733;105.795398
21.042334;105.776201
21.034999;105.853373
20.999717;105.859799
21.050271;105.882909
21.029637;105.809885
21.042198;105.792659
21.053222;105.730609
21.05189;105.738079
20.990739;105.802745
21.033766;105.797758
21.001479;105.872892
21.021497;105.847238
21.024876;105.821677
21.002026;105.850733
20.983698;105.799737
21.034888;105.824814
21.081721;105.820942
20.981425;105.830823
20.974772;105.787567
20.974999;105.787796
21.048281;105.80892
21.0574253372067;105.78142080456
21.017238;105.794504
21.006617;105.795346
20.989272;105.75138
21.009353;105.823813
21.048334;105.847885
21.037311;105.76392
21.010272;105.831019
21.008442;105.823747
21.029203;105.80316
21.044045;105.793129
20.96653;105.77666
20.995396;105.849478
21.003088;105.816305
21.044537;105.84269
20.999393;105.850469
21.008754;105.831694
21.0422708396529;105.793248340487
21.014578;105.799592
20.983536;105.800517
20.991269;105.796058
21.020726;105.778306
21.068213;105.778785
21.023455;105.793546
21.045245;105.876782
21.012339;105.816939
20.99686;105.86428
21.00713;105.793189
21.023325;105.809743
21.00296;105.821343
20.987645;105.79647
21.00121;105.816494
21.017097;105.794403
21.038428;105.773972
20.975552;105.78757
20.996778;105.845897
21.003691;105.814725
21.015012;105.777505
21.038428;105.773972
20.996778;105.826986
20.991455;105.801014
20.99736;105.812022
20.993922;105.806128
21.002859;105.844631
20.983684;105.847832
21.050984;105.893825
21.008879;105.860986
21.0388859617737;105.798590630293
21.0160259788134;105.805180590204
21.045435;105.875609
21.01949;105.828821
21.038761;105.785599
21.021161;105.82186
21.0110314148012;105.849087573588
20.97;105.831948
21.000784;105.850666
20.997935;105.822183
20.980871;105.817688
21.022806;105.804423
20.96834;105.823168
20.970043;105.775091
20.992923;105.814461
20.964195;105.767598
21.008384;105.841161
21.003701;105.808919
21.00806;105.847105
21.038307;105.785545
21.001688;105.817733
20.982604;105.793251
21.01168;105.818354
21.009235;105.804686
21.042761;105.794854
21.05023;105.885662
21.012537;105.823413
21.020668;105.8375
21.009268;105.834516
